origin_index,origin_timestamp,split,history_start_index,history_end_index,history_steps,history_hours,maximum_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
47094,2026-07-30 19:36:00,test,46735,47094,360,24,0.15,47109,2026-07-30 20:36:00,47124,2026-07-30 21:36:00,47154,2026-07-30 23:36:00,47214,2026-07-31 03:36:00
47098,2026-07-30 19:52:00,test,46739,47098,360,24,0.15,47113,2026-07-30 20:52:00,47128,2026-07-30 21:52:00,47158,2026-07-30 23:52:00,47218,2026-07-31 03:52:00
47100,2026-07-30 20:00:00,test,46741,47100,360,24,0.15,47115,2026-07-30 21:00:00,47130,2026-07-30 22:00:00,47160,2026-07-31 00:00:00,47220,2026-07-31 04:00:00
47103,2026-07-30 20:12:00,test,46744,47103,360,24,0.15,47118,2026-07-30 21:12:00,47133,2026-07-30 22:12:00,47163,2026-07-31 00:12:00,47223,2026-07-31 04:12:00
47106,2026-07-30 20:24:00,test,46747,47106,360,24,0.15,47121,2026-07-30 21:24:00,47136,2026-07-30 22:24:00,47166,2026-07-31 00:24:00,47226,2026-07-31 04:24:00
47107,2026-07-30 20:28:00,test,46748,47107,360,24,0.15,47122,2026-07-30 21:28:00,47137,2026-07-30 22:28:00,47167,2026-07-31 00:28:00,47227,2026-07-31 04:28:00
47108,2026-07-30 20:32:00,test,46749,47108,360,24,0.15,47123,2026-07-30 21:32:00,47138,2026-07-30 22:32:00,47168,2026-07-31 00:32:00,47228,2026-07-31 04:32:00
47109,2026-07-30 20:36:00,test,46750,47109,360,24,0.15,47124,2026-07-30 21:36:00,47139,2026-07-30 22:36:00,47169,2026-07-31 00:36:00,47229,2026-07-31 04:36:00
47110,2026-07-30 20:40:00,test,46751,47110,360,24,0.15,47125,2026-07-30 21:40:00,47140,2026-07-30 22:40:00,47170,2026-07-31 00:40:00,47230,2026-07-31 04:40:00
47112,2026-07-30 20:48:00,test,46753,47112,360,24,0.15,47127,2026-07-30 21:48:00,47142,2026-07-30 22:48:00,47172,2026-07-31 00:48:00,47232,2026-07-31 04:48:00
47113,2026-07-30 20:52:00,test,46754,47113,360,24,0.15,47128,2026-07-30 21:52:00,47143,2026-07-30 22:52:00,47173,2026-07-31 00:52:00,47233,2026-07-31 04:52:00
47117,2026-07-30 21:08:00,test,46758,47117,360,24,0.15,47132,2026-07-30 22:08:00,47147,2026-07-30 23:08:00,47177,2026-07-31 01:08:00,47237,2026-07-31 05:08:00
47118,2026-07-30 21:12:00,test,46759,47118,360,24,0.15,47133,2026-07-30 22:12:00,47148,2026-07-30 23:12:00,47178,2026-07-31 01:12:00,47238,2026-07-31 05:12:00
47119,2026-07-30 21:16:00,test,46760,47119,360,24,0.15,47134,2026-07-30 22:16:00,47149,2026-07-30 23:16:00,47179,2026-07-31 01:16:00,47239,2026-07-31 05:16:00
47122,2026-07-30 21:28:00,test,46763,47122,360,24,0.15,47137,2026-07-30 22:28:00,47152,2026-07-30 23:28:00,47182,2026-07-31 01:28:00,47242,2026-07-31 05:28:00
47125,2026-07-30 21:40:00,test,46766,47125,360,24,0.15,47140,2026-07-30 22:40:00,47155,2026-07-30 23:40:00,47185,2026-07-31 01:40:00,47245,2026-07-31 05:40:00
47127,2026-07-30 21:48:00,test,46768,47127,360,24,0.15,47142,2026-07-30 22:48:00,47157,2026-07-30 23:48:00,47187,2026-07-31 01:48:00,47247,2026-07-31 05:48:00
47132,2026-07-30 22:08:00,test,46773,47132,360,24,0.15,47147,2026-07-30 23:08:00,47162,2026-07-31 00:08:00,47192,2026-07-31 02:08:00,47252,2026-07-31 06:08:00
47133,2026-07-30 22:12:00,test,46774,47133,360,24,0.15,47148,2026-07-30 23:12:00,47163,2026-07-31 00:12:00,47193,2026-07-31 02:12:00,47253,2026-07-31 06:12:00
47134,2026-07-30 22:16:00,test,46775,47134,360,24,0.15,47149,2026-07-30 23:16:00,47164,2026-07-31 00:16:00,47194,2026-07-31 02:16:00,47254,2026-07-31 06:16:00
47135,2026-07-30 22:20:00,test,46776,47135,360,24,0.15,47150,2026-07-30 23:20:00,47165,2026-07-31 00:20:00,47195,2026-07-31 02:20:00,47255,2026-07-31 06:20:00
47136,2026-07-30 22:24:00,test,46777,47136,360,24,0.15,47151,2026-07-30 23:24:00,47166,2026-07-31 00:24:00,47196,2026-07-31 02:24:00,47256,2026-07-31 06:24:00
47138,2026-07-30 22:32:00,test,46779,47138,360,24,0.15,47153,2026-07-30 23:32:00,47168,2026-07-31 00:32:00,47198,2026-07-31 02:32:00,47258,2026-07-31 06:32:00
47139,2026-07-30 22:36:00,test,46780,47139,360,24,0.15,47154,2026-07-30 23:36:00,47169,2026-07-31 00:36:00,47199,2026-07-31 02:36:00,47259,2026-07-31 06:36:00
47142,2026-07-30 22:48:00,test,46783,47142,360,24,0.15,47157,2026-07-30 23:48:00,47172,2026-07-31 00:48:00,47202,2026-07-31 02:48:00,47262,2026-07-31 06:48:00
47143,2026-07-30 22:52:00,test,46784,47143,360,24,0.15,47158,2026-07-30 23:52:00,47173,2026-07-31 00:52:00,47203,2026-07-31 02:52:00,47263,2026-07-31 06:52:00
47147,2026-07-30 23:08:00,test,46788,47147,360,24,0.15,47162,2026-07-31 00:08:00,47177,2026-07-31 01:08:00,47207,2026-07-31 03:08:00,47267,2026-07-31 07:08:00
47152,2026-07-30 23:28:00,test,46793,47152,360,24,0.15,47167,2026-07-31 00:28:00,47182,2026-07-31 01:28:00,47212,2026-07-31 03:28:00,47272,2026-07-31 07:28:00
47154,2026-07-30 23:36:00,test,46795,47154,360,24,0.15,47169,2026-07-31 00:36:00,47184,2026-07-31 01:36:00,47214,2026-07-31 03:36:00,47274,2026-07-31 07:36:00
47158,2026-07-30 23:52:00,test,46799,47158,360,24,0.15,47173,2026-07-31 00:52:00,47188,2026-07-31 01:52:00,47218,2026-07-31 03:52:00,47278,2026-07-31 07:52:00
47159,2026-07-30 23:56:00,test,46800,47159,360,24,0.15,47174,2026-07-31 00:56:00,47189,2026-07-31 01:56:00,47219,2026-07-31 03:56:00,47279,2026-07-31 07:56:00
47162,2026-07-31 00:08:00,test,46803,47162,360,24,0.15,47177,2026-07-31 01:08:00,47192,2026-07-31 02:08:00,47222,2026-07-31 04:08:00,47282,2026-07-31 08:08:00
47163,2026-07-31 00:12:00,test,46804,47163,360,24,0.15,47178,2026-07-31 01:12:00,47193,2026-07-31 02:12:00,47223,2026-07-31 04:12:00,47283,2026-07-31 08:12:00
47167,2026-07-31 00:28:00,test,46808,47167,360,24,0.15,47182,2026-07-31 01:28:00,47197,2026-07-31 02:28:00,47227,2026-07-31 04:28:00,47287,2026-07-31 08:28:00
47169,2026-07-31 00:36:00,test,46810,47169,360,24,0.15,47184,2026-07-31 01:36:00,47199,2026-07-31 02:36:00,47229,2026-07-31 04:36:00,47289,2026-07-31 08:36:00
47171,2026-07-31 00:44:00,test,46812,47171,360,24,0.15,47186,2026-07-31 01:44:00,47201,2026-07-31 02:44:00,47231,2026-07-31 04:44:00,47291,2026-07-31 08:44:00
47172,2026-07-31 00:48:00,test,46813,47172,360,24,0.15,47187,2026-07-31 01:48:00,47202,2026-07-31 02:48:00,47232,2026-07-31 04:48:00,47292,2026-07-31 08:48:00
47177,2026-07-31 01:08:00,test,46818,47177,360,24,0.15,47192,2026-07-31 02:08:00,47207,2026-07-31 03:08:00,47237,2026-07-31 05:08:00,47297,2026-07-31 09:08:00
47179,2026-07-31 01:16:00,test,46820,47179,360,24,0.15,47194,2026-07-31 02:16:00,47209,2026-07-31 03:16:00,47239,2026-07-31 05:16:00,47299,2026-07-31 09:16:00
47182,2026-07-31 01:28:00,test,46823,47182,360,24,0.15,47197,2026-07-31 02:28:00,47212,2026-07-31 03:28:00,47242,2026-07-31 05:28:00,47302,2026-07-31 09:28:00
47183,2026-07-31 01:32:00,test,46824,47183,360,24,0.15,47198,2026-07-31 02:32:00,47213,2026-07-31 03:32:00,47243,2026-07-31 05:32:00,47303,2026-07-31 09:32:00
47186,2026-07-31 01:44:00,test,46827,47186,360,24,0.15,47201,2026-07-31 02:44:00,47216,2026-07-31 03:44:00,47246,2026-07-31 05:44:00,47306,2026-07-31 09:44:00
47191,2026-07-31 02:04:00,test,46832,47191,360,24,0.15,47206,2026-07-31 03:04:00,47221,2026-07-31 04:04:00,47251,2026-07-31 06:04:00,47311,2026-07-31 10:04:00
47196,2026-07-31 02:24:00,test,46837,47196,360,24,0.15,47211,2026-07-31 03:24:00,47226,2026-07-31 04:24:00,47256,2026-07-31 06:24:00,47316,2026-07-31 10:24:00
47198,2026-07-31 02:32:00,test,46839,47198,360,24,0.15,47213,2026-07-31 03:32:00,47228,2026-07-31 04:32:00,47258,2026-07-31 06:32:00,47318,2026-07-31 10:32:00
47199,2026-07-31 02:36:00,test,46840,47199,360,24,0.15,47214,2026-07-31 03:36:00,47229,2026-07-31 04:36:00,47259,2026-07-31 06:36:00,47319,2026-07-31 10:36:00
47201,2026-07-31 02:44:00,test,46842,47201,360,24,0.15,47216,2026-07-31 03:44:00,47231,2026-07-31 04:44:00,47261,2026-07-31 06:44:00,47321,2026-07-31 10:44:00
47203,2026-07-31 02:52:00,test,46844,47203,360,24,0.15,47218,2026-07-31 03:52:00,47233,2026-07-31 04:52:00,47263,2026-07-31 06:52:00,47323,2026-07-31 10:52:00
47204,2026-07-31 02:56:00,test,46845,47204,360,24,0.15,47219,2026-07-31 03:56:00,47234,2026-07-31 04:56:00,47264,2026-07-31 06:56:00,47324,2026-07-31 10:56:00
47207,2026-07-31 03:08:00,test,46848,47207,360,24,0.15,47222,2026-07-31 04:08:00,47237,2026-07-31 05:08:00,47267,2026-07-31 07:08:00,47327,2026-07-31 11:08:00
47208,2026-07-31 03:12:00,test,46849,47208,360,24,0.15,47223,2026-07-31 04:12:00,47238,2026-07-31 05:12:00,47268,2026-07-31 07:12:00,47328,2026-07-31 11:12:00
47212,2026-07-31 03:28:00,test,46853,47212,360,24,0.15,47227,2026-07-31 04:28:00,47242,2026-07-31 05:28:00,47272,2026-07-31 07:28:00,47332,2026-07-31 11:28:00
47213,2026-07-31 03:32:00,test,46854,47213,360,24,0.15,47228,2026-07-31 04:32:00,47243,2026-07-31 05:32:00,47273,2026-07-31 07:32:00,47333,2026-07-31 11:32:00
47217,2026-07-31 03:48:00,test,46858,47217,360,24,0.15,47232,2026-07-31 04:48:00,47247,2026-07-31 05:48:00,47277,2026-07-31 07:48:00,47337,2026-07-31 11:48:00
47219,2026-07-31 03:56:00,test,46860,47219,360,24,0.15,47234,2026-07-31 04:56:00,47249,2026-07-31 05:56:00,47279,2026-07-31 07:56:00,47339,2026-07-31 11:56:00
47222,2026-07-31 04:08:00,test,46863,47222,360,24,0.15,47237,2026-07-31 05:08:00,47252,2026-07-31 06:08:00,47282,2026-07-31 08:08:00,47342,2026-07-31 12:08:00
47223,2026-07-31 04:12:00,test,46864,47223,360,24,0.15,47238,2026-07-31 05:12:00,47253,2026-07-31 06:12:00,47283,2026-07-31 08:12:00,47343,2026-07-31 12:12:00
47224,2026-07-31 04:16:00,test,46865,47224,360,24,0.15,47239,2026-07-31 05:16:00,47254,2026-07-31 06:16:00,47284,2026-07-31 08:16:00,47344,2026-07-31 12:16:00
47228,2026-07-31 04:32:00,test,46869,47228,360,24,0.15,47243,2026-07-31 05:32:00,47258,2026-07-31 06:32:00,47288,2026-07-31 08:32:00,47348,2026-07-31 12:32:00
47230,2026-07-31 04:40:00,test,46871,47230,360,24,0.15,47245,2026-07-31 05:40:00,47260,2026-07-31 06:40:00,47290,2026-07-31 08:40:00,47350,2026-07-31 12:40:00
47232,2026-07-31 04:48:00,test,46873,47232,360,24,0.15,47247,2026-07-31 05:48:00,47262,2026-07-31 06:48:00,47292,2026-07-31 08:48:00,47352,2026-07-31 12:48:00
47234,2026-07-31 04:56:00,test,46875,47234,360,24,0.15,47249,2026-07-31 05:56:00,47264,2026-07-31 06:56:00,47294,2026-07-31 08:56:00,47354,2026-07-31 12:56:00
47907,2026-08-02 01:48:00,test,47548,47907,360,24,0.15,47922,2026-08-02 02:48:00,47937,2026-08-02 03:48:00,47967,2026-08-02 05:48:00,48027,2026-08-02 09:48:00
47909,2026-08-02 01:56:00,test,47550,47909,360,24,0.15,47924,2026-08-02 02:56:00,47939,2026-08-02 03:56:00,47969,2026-08-02 05:56:00,48029,2026-08-02 09:56:00
47922,2026-08-02 02:48:00,test,47563,47922,360,24,0.15,47937,2026-08-02 03:48:00,47952,2026-08-02 04:48:00,47982,2026-08-02 06:48:00,48042,2026-08-02 10:48:00
47953,2026-08-02 04:52:00,test,47594,47953,360,24,0.15,47968,2026-08-02 05:52:00,47983,2026-08-02 06:52:00,48013,2026-08-02 08:52:00,48073,2026-08-02 12:52:00
47955,2026-08-02 05:00:00,test,47596,47955,360,24,0.15,47970,2026-08-02 06:00:00,47985,2026-08-02 07:00:00,48015,2026-08-02 09:00:00,48075,2026-08-02 13:00:00
47956,2026-08-02 05:04:00,test,47597,47956,360,24,0.15,47971,2026-08-02 06:04:00,47986,2026-08-02 07:04:00,48016,2026-08-02 09:04:00,48076,2026-08-02 13:04:00
47957,2026-08-02 05:08:00,test,47598,47957,360,24,0.15,47972,2026-08-02 06:08:00,47987,2026-08-02 07:08:00,48017,2026-08-02 09:08:00,48077,2026-08-02 13:08:00
47958,2026-08-02 05:12:00,test,47599,47958,360,24,0.15,47973,2026-08-02 06:12:00,47988,2026-08-02 07:12:00,48018,2026-08-02 09:12:00,48078,2026-08-02 13:12:00
47959,2026-08-02 05:16:00,test,47600,47959,360,24,0.15,47974,2026-08-02 06:16:00,47989,2026-08-02 07:16:00,48019,2026-08-02 09:16:00,48079,2026-08-02 13:16:00
47965,2026-08-02 05:40:00,test,47606,47965,360,24,0.15,47980,2026-08-02 06:40:00,47995,2026-08-02 07:40:00,48025,2026-08-02 09:40:00,48085,2026-08-02 13:40:00
47970,2026-08-02 06:00:00,test,47611,47970,360,24,0.15,47985,2026-08-02 07:00:00,48000,2026-08-02 08:00:00,48030,2026-08-02 10:00:00,48090,2026-08-02 14:00:00
47973,2026-08-02 06:12:00,test,47614,47973,360,24,0.15,47988,2026-08-02 07:12:00,48003,2026-08-02 08:12:00,48033,2026-08-02 10:12:00,48093,2026-08-02 14:12:00
47974,2026-08-02 06:16:00,test,47615,47974,360,24,0.15,47989,2026-08-02 07:16:00,48004,2026-08-02 08:16:00,48034,2026-08-02 10:16:00,48094,2026-08-02 14:16:00
47977,2026-08-02 06:28:00,test,47618,47977,360,24,0.15,47992,2026-08-02 07:28:00,48007,2026-08-02 08:28:00,48037,2026-08-02 10:28:00,48097,2026-08-02 14:28:00
47984,2026-08-02 06:56:00,test,47625,47984,360,24,0.15,47999,2026-08-02 07:56:00,48014,2026-08-02 08:56:00,48044,2026-08-02 10:56:00,48104,2026-08-02 14:56:00
47987,2026-08-02 07:08:00,test,47628,47987,360,24,0.15,48002,2026-08-02 08:08:00,48017,2026-08-02 09:08:00,48047,2026-08-02 11:08:00,48107,2026-08-02 15:08:00
47990,2026-08-02 07:20:00,test,47631,47990,360,24,0.15,48005,2026-08-02 08:20:00,48020,2026-08-02 09:20:00,48050,2026-08-02 11:20:00,48110,2026-08-02 15:20:00
47992,2026-08-02 07:28:00,test,47633,47992,360,24,0.15,48007,2026-08-02 08:28:00,48022,2026-08-02 09:28:00,48052,2026-08-02 11:28:00,48112,2026-08-02 15:28:00
47993,2026-08-02 07:32:00,test,47634,47993,360,24,0.15,48008,2026-08-02 08:32:00,48023,2026-08-02 09:32:00,48053,2026-08-02 11:32:00,48113,2026-08-02 15:32:00
47999,2026-08-02 07:56:00,test,47640,47999,360,24,0.15,48014,2026-08-02 08:56:00,48029,2026-08-02 09:56:00,48059,2026-08-02 11:56:00,48119,2026-08-02 15:56:00
48004,2026-08-02 08:16:00,test,47645,48004,360,24,0.15,48019,2026-08-02 09:16:00,48034,2026-08-02 10:16:00,48064,2026-08-02 12:16:00,48124,2026-08-02 16:16:00
48007,2026-08-02 08:28:00,test,47648,48007,360,24,0.15,48022,2026-08-02 09:28:00,48037,2026-08-02 10:28:00,48067,2026-08-02 12:28:00,48127,2026-08-02 16:28:00
48009,2026-08-02 08:36:00,test,47650,48009,360,24,0.15,48024,2026-08-02 09:36:00,48039,2026-08-02 10:36:00,48069,2026-08-02 12:36:00,48129,2026-08-02 16:36:00
48025,2026-08-02 09:40:00,test,47666,48025,360,24,0.15,48040,2026-08-02 10:40:00,48055,2026-08-02 11:40:00,48085,2026-08-02 13:40:00,48145,2026-08-02 17:40:00
48027,2026-08-02 09:48:00,test,47668,48027,360,24,0.15,48042,2026-08-02 10:48:00,48057,2026-08-02 11:48:00,48087,2026-08-02 13:48:00,48147,2026-08-02 17:48:00
48028,2026-08-02 09:52:00,test,47669,48028,360,24,0.15,48043,2026-08-02 10:52:00,48058,2026-08-02 11:52:00,48088,2026-08-02 13:52:00,48148,2026-08-02 17:52:00
48029,2026-08-02 09:56:00,test,47670,48029,360,24,0.15,48044,2026-08-02 10:56:00,48059,2026-08-02 11:56:00,48089,2026-08-02 13:56:00,48149,2026-08-02 17:56:00
48032,2026-08-02 10:08:00,test,47673,48032,360,24,0.15,48047,2026-08-02 11:08:00,48062,2026-08-02 12:08:00,48092,2026-08-02 14:08:00,48152,2026-08-02 18:08:00
48037,2026-08-02 10:28:00,test,47678,48037,360,24,0.15,48052,2026-08-02 11:28:00,48067,2026-08-02 12:28:00,48097,2026-08-02 14:28:00,48157,2026-08-02 18:28:00
48038,2026-08-02 10:32:00,test,47679,48038,360,24,0.15,48053,2026-08-02 11:32:00,48068,2026-08-02 12:32:00,48098,2026-08-02 14:32:00,48158,2026-08-02 18:32:00
48049,2026-08-02 11:16:00,test,47690,48049,360,24,0.15,48064,2026-08-02 12:16:00,48079,2026-08-02 13:16:00,48109,2026-08-02 15:16:00,48169,2026-08-02 19:16:00
48053,2026-08-02 11:32:00,test,47694,48053,360,24,0.15,48068,2026-08-02 12:32:00,48083,2026-08-02 13:32:00,48113,2026-08-02 15:32:00,48173,2026-08-02 19:32:00
48839,2026-08-04 15:56:00,test,48480,48839,360,24,0.15,48854,2026-08-04 16:56:00,48869,2026-08-04 17:56:00,48899,2026-08-04 19:56:00,48959,2026-08-04 23:56:00
48840,2026-08-04 16:00:00,test,48481,48840,360,24,0.15,48855,2026-08-04 17:00:00,48870,2026-08-04 18:00:00,48900,2026-08-04 20:00:00,48960,2026-08-05 00:00:00
48845,2026-08-04 16:20:00,test,48486,48845,360,24,0.15,48860,2026-08-04 17:20:00,48875,2026-08-04 18:20:00,48905,2026-08-04 20:20:00,48965,2026-08-05 00:20:00
48900,2026-08-04 20:00:00,test,48541,48900,360,24,0.15,48915,2026-08-04 21:00:00,48930,2026-08-04 22:00:00,48960,2026-08-05 00:00:00,49020,2026-08-05 04:00:00
48901,2026-08-04 20:04:00,test,48542,48901,360,24,0.15,48916,2026-08-04 21:04:00,48931,2026-08-04 22:04:00,48961,2026-08-05 00:04:00,49021,2026-08-05 04:04:00
48913,2026-08-04 20:52:00,test,48554,48913,360,24,0.15,48928,2026-08-04 21:52:00,48943,2026-08-04 22:52:00,48973,2026-08-05 00:52:00,49033,2026-08-05 04:52:00
48915,2026-08-04 21:00:00,test,48556,48915,360,24,0.15,48930,2026-08-04 22:00:00,48945,2026-08-04 23:00:00,48975,2026-08-05 01:00:00,49035,2026-08-05 05:00:00
48916,2026-08-04 21:04:00,test,48557,48916,360,24,0.15,48931,2026-08-04 22:04:00,48946,2026-08-04 23:04:00,48976,2026-08-05 01:04:00,49036,2026-08-05 05:04:00
48917,2026-08-04 21:08:00,test,48558,48917,360,24,0.15,48932,2026-08-04 22:08:00,48947,2026-08-04 23:08:00,48977,2026-08-05 01:08:00,49037,2026-08-05 05:08:00
48918,2026-08-04 21:12:00,test,48559,48918,360,24,0.15,48933,2026-08-04 22:12:00,48948,2026-08-04 23:12:00,48978,2026-08-05 01:12:00,49038,2026-08-05 05:12:00
48919,2026-08-04 21:16:00,test,48560,48919,360,24,0.15,48934,2026-08-04 22:16:00,48949,2026-08-04 23:16:00,48979,2026-08-05 01:16:00,49039,2026-08-05 05:16:00
48920,2026-08-04 21:20:00,test,48561,48920,360,24,0.15,48935,2026-08-04 22:20:00,48950,2026-08-04 23:20:00,48980,2026-08-05 01:20:00,49040,2026-08-05 05:20:00
48921,2026-08-04 21:24:00,test,48562,48921,360,24,0.15,48936,2026-08-04 22:24:00,48951,2026-08-04 23:24:00,48981,2026-08-05 01:24:00,49041,2026-08-05 05:24:00
48922,2026-08-04 21:28:00,test,48563,48922,360,24,0.15,48937,2026-08-04 22:28:00,48952,2026-08-04 23:28:00,48982,2026-08-05 01:28:00,49042,2026-08-05 05:28:00
48923,2026-08-04 21:32:00,test,48564,48923,360,24,0.15,48938,2026-08-04 22:32:00,48953,2026-08-04 23:32:00,48983,2026-08-05 01:32:00,49043,2026-08-05 05:32:00
48925,2026-08-04 21:40:00,test,48566,48925,360,24,0.15,48940,2026-08-04 22:40:00,48955,2026-08-04 23:40:00,48985,2026-08-05 01:40:00,49045,2026-08-05 05:40:00
48926,2026-08-04 21:44:00,test,48567,48926,360,24,0.15,48941,2026-08-04 22:44:00,48956,2026-08-04 23:44:00,48986,2026-08-05 01:44:00,49046,2026-08-05 05:44:00
48927,2026-08-04 21:48:00,test,48568,48927,360,24,0.15,48942,2026-08-04 22:48:00,48957,2026-08-04 23:48:00,48987,2026-08-05 01:48:00,49047,2026-08-05 05:48:00
48928,2026-08-04 21:52:00,test,48569,48928,360,24,0.15,48943,2026-08-04 22:52:00,48958,2026-08-04 23:52:00,48988,2026-08-05 01:52:00,49048,2026-08-05 05:52:00
48930,2026-08-04 22:00:00,test,48571,48930,360,24,0.15,48945,2026-08-04 23:00:00,48960,2026-08-05 00:00:00,48990,2026-08-05 02:00:00,49050,2026-08-05 06:00:00
48931,2026-08-04 22:04:00,test,48572,48931,360,24,0.15,48946,2026-08-04 23:04:00,48961,2026-08-05 00:04:00,48991,2026-08-05 02:04:00,49051,2026-08-05 06:04:00
48932,2026-08-04 22:08:00,test,48573,48932,360,24,0.15,48947,2026-08-04 23:08:00,48962,2026-08-05 00:08:00,48992,2026-08-05 02:08:00,49052,2026-08-05 06:08:00
48935,2026-08-04 22:20:00,test,48576,48935,360,24,0.15,48950,2026-08-04 23:20:00,48965,2026-08-05 00:20:00,48995,2026-08-05 02:20:00,49055,2026-08-05 06:20:00
48936,2026-08-04 22:24:00,test,48577,48936,360,24,0.15,48951,2026-08-04 23:24:00,48966,2026-08-05 00:24:00,48996,2026-08-05 02:24:00,49056,2026-08-05 06:24:00
48937,2026-08-04 22:28:00,test,48578,48937,360,24,0.15,48952,2026-08-04 23:28:00,48967,2026-08-05 00:28:00,48997,2026-08-05 02:28:00,49057,2026-08-05 06:28:00
48938,2026-08-04 22:32:00,test,48579,48938,360,24,0.15,48953,2026-08-04 23:32:00,48968,2026-08-05 00:32:00,48998,2026-08-05 02:32:00,49058,2026-08-05 06:32:00
48939,2026-08-04 22:36:00,test,48580,48939,360,24,0.15,48954,2026-08-04 23:36:00,48969,2026-08-05 00:36:00,48999,2026-08-05 02:36:00,49059,2026-08-05 06:36:00
48940,2026-08-04 22:40:00,test,48581,48940,360,24,0.15,48955,2026-08-04 23:40:00,48970,2026-08-05 00:40:00,49000,2026-08-05 02:40:00,49060,2026-08-05 06:40:00
48941,2026-08-04 22:44:00,test,48582,48941,360,24,0.15,48956,2026-08-04 23:44:00,48971,2026-08-05 00:44:00,49001,2026-08-05 02:44:00,49061,2026-08-05 06:44:00
48942,2026-08-04 22:48:00,test,48583,48942,360,24,0.15,48957,2026-08-04 23:48:00,48972,2026-08-05 00:48:00,49002,2026-08-05 02:48:00,49062,2026-08-05 06:48:00
48943,2026-08-04 22:52:00,test,48584,48943,360,24,0.15,48958,2026-08-04 23:52:00,48973,2026-08-05 00:52:00,49003,2026-08-05 02:52:00,49063,2026-08-05 06:52:00
48944,2026-08-04 22:56:00,test,48585,48944,360,24,0.15,48959,2026-08-04 23:56:00,48974,2026-08-05 00:56:00,49004,2026-08-05 02:56:00,49064,2026-08-05 06:56:00
48945,2026-08-04 23:00:00,test,48586,48945,360,24,0.15,48960,2026-08-05 00:00:00,48975,2026-08-05 01:00:00,49005,2026-08-05 03:00:00,49065,2026-08-05 07:00:00
48946,2026-08-04 23:04:00,test,48587,48946,360,24,0.15,48961,2026-08-05 00:04:00,48976,2026-08-05 01:04:00,49006,2026-08-05 03:04:00,49066,2026-08-05 07:04:00
48947,2026-08-04 23:08:00,test,48588,48947,360,24,0.15,48962,2026-08-05 00:08:00,48977,2026-08-05 01:08:00,49007,2026-08-05 03:08:00,49067,2026-08-05 07:08:00
48949,2026-08-04 23:16:00,test,48590,48949,360,24,0.15,48964,2026-08-05 00:16:00,48979,2026-08-05 01:16:00,49009,2026-08-05 03:16:00,49069,2026-08-05 07:16:00
48951,2026-08-04 23:24:00,test,48592,48951,360,24,0.15,48966,2026-08-05 00:24:00,48981,2026-08-05 01:24:00,49011,2026-08-05 03:24:00,49071,2026-08-05 07:24:00
48952,2026-08-04 23:28:00,test,48593,48952,360,24,0.15,48967,2026-08-05 00:28:00,48982,2026-08-05 01:28:00,49012,2026-08-05 03:28:00,49072,2026-08-05 07:28:00
48953,2026-08-04 23:32:00,test,48594,48953,360,24,0.15,48968,2026-08-05 00:32:00,48983,2026-08-05 01:32:00,49013,2026-08-05 03:32:00,49073,2026-08-05 07:32:00
48954,2026-08-04 23:36:00,test,48595,48954,360,24,0.15,48969,2026-08-05 00:36:00,48984,2026-08-05 01:36:00,49014,2026-08-05 03:36:00,49074,2026-08-05 07:36:00
48955,2026-08-04 23:40:00,test,48596,48955,360,24,0.15,48970,2026-08-05 00:40:00,48985,2026-08-05 01:40:00,49015,2026-08-05 03:40:00,49075,2026-08-05 07:40:00
48957,2026-08-04 23:48:00,test,48598,48957,360,24,0.15,48972,2026-08-05 00:48:00,48987,2026-08-05 01:48:00,49017,2026-08-05 03:48:00,49077,2026-08-05 07:48:00
48958,2026-08-04 23:52:00,test,48599,48958,360,24,0.15,48973,2026-08-05 00:52:00,48988,2026-08-05 01:52:00,49018,2026-08-05 03:52:00,49078,2026-08-05 07:52:00
48961,2026-08-05 00:04:00,test,48602,48961,360,24,0.15,48976,2026-08-05 01:04:00,48991,2026-08-05 02:04:00,49021,2026-08-05 04:04:00,49081,2026-08-05 08:04:00
48962,2026-08-05 00:08:00,test,48603,48962,360,24,0.15,48977,2026-08-05 01:08:00,48992,2026-08-05 02:08:00,49022,2026-08-05 04:08:00,49082,2026-08-05 08:08:00
48963,2026-08-05 00:12:00,test,48604,48963,360,24,0.15,48978,2026-08-05 01:12:00,48993,2026-08-05 02:12:00,49023,2026-08-05 04:12:00,49083,2026-08-05 08:12:00
